start_time,end_time,category,selected_image,jitter_var,correct,target,distractor
1997.498,1997.963,2,3,"[(1.16, 5), (0.8, 0), (1.06, 0), (1.06, 0)]",False,img3,img2
2007.582,2009.712,1,2,"[(0.97, 0), (0.87, 5), (0.86, 5), (1.18, 5)]",True,img4,img8
2010.655,2012.953,2,2,"[(1.01, -5), (0.88, -5), (0.91, 0), (0.98, -5)]",True,img7,img4
2013.866,2013.886,4,3,"[(1.11, 10), (1.03, -10), (1.14, 10), (1.17, -5)]",False,img2,img5
2015.449,2017.852,4,0,"[(1.09, 0), (1.14, 5), (1.07, -10), (0.95, 0)]",True,img1,img10
2018.777,2020.45,4,2,"[(1.03, -10), (1.0, 5), (0.81, -5), (1.19, -5)]",True,img10,img5
2021.007,2022.325,1,2,"[(1.16, -5), (0.96, 10), (1.17, -10), (1.15, 0)]",False,img10,img6
2026.867,2027.838,2,0,"[(1.13, 5), (1.03, 5), (1.06, -10), (1.03, 10)]",True,img6,img1
2028.394,2029.752,4,2,"[(0.8, 5), (0.83, -5), (0.99, 10), (0.83, -5)]",True,img8,img1
2030.588,2032.057,2,2,"[(1.14, 10), (1.09, 5), (1.17, 5), (0.92, 10)]",True,img3,img8
2032.609,2034.316,2,0,"[(1.08, -5), (0.96, 0), (1.09, -10), (1.19, 5)]",True,img2,img4
2035.005,2036.023,2,2,"[(1.01, 10), (0.91, -5), (0.89, -5), (0.81, 10)]",True,img10,img8
2036.573,2037.316,5,1,"[(0.99, 0), (1.1, 0), (1.01, 10), (0.93, 5)]",False,img8,img4
2038.914,2040.479,5,1,"[(1.15, 10), (0.99, -5), (0.96, 10), (0.99, 0)]",True,img9,img2
2041.298,2043.156,2,1,"[(1.05, -10), (1.07, 10), (1.01, 10), (1.19, -5)]",True,img1,img6
2044.107,2045.06,4,2,"[(0.9, 5), (1.2, -10), (1.0, 0), (0.99, -10)]",True,img7,img2
2045.624,2046.388,1,0,"[(1.02, -5), (0.83, 10), (0.81, -10), (0.94, -10)]",False,img3,img9
2047.973,2049.054,4,1,"[(1.02, -5), (0.87, 10), (0.81, 0), (0.9, 10)]",True,img10,img4
2049.958,2049.991,5,1,"[(0.97, 0), (1.16, 0), (0.85, -5), (0.86, -10)]",False,img4,img7
2051.573,2052.725,1,0,"[(1.06, -5), (1.07, -10), (0.93, -10), (0.95, -5)]",False,img5,img2
2057.81,2058.601,5,2,"[(1.03, 10), (0.97, -10), (1.04, 10), (0.88, 5)]",False,img6,img10
2060.168,2061.272,5,2,"[(0.82, 5), (1.06, 0), (0.98, -10), (1.17, -5)]",True,img6,img3
2062.045,2062.068,5,3,"[(0.83, -10), (0.96, 10), (0.85, -5), (1.17, -5)]",True,img1,img7
2062.638,2063.729,5,1,"[(1.17, 5), (0.85, 0), (1.09, 10), (0.85, -5)]",True,img8,img7
2064.699,2066.85,4,3,"[(1.14, -10), (0.96, -5), (0.97, 10), (0.85, 5)]",True,img2,img4
2067.892,2069.385,5,0,"[(1.01, -5), (0.81, -10), (1.11, -10), (0.87, -10)]",True,img8,img10
2069.962,2071.188,1,0,"[(0.98, -10), (0.88, 10), (1.02, 10), (0.88, 5)]",True,img6,img9
2071.748,2074.232,4,1,"[(1.02, 0), (0.97, 0), (1.01, -5), (0.85, -10)]",False,img7,img4
2075.787,2077.356,5,0,"[(1.04, 10), (1.17, -10), (1.02, -5), (0.93, -10)]",True,img3,img5
2078.272,2079.685,2,0,"[(0.84, -10), (1.0, -10), (1.14, 10), (0.84, 10)]",True,img7,img5
2083.553,2084.426,5,0,"[(0.88, 10), (1.02, 5), (1.09, 5), (1.2, -10)]",True,img2,img9
2085.238,2087.04,5,1,"[(0.84, -10), (0.81, -10), (1.14, 0), (0.89, -5)]",True,img6,img2
2087.968,2089.068,2,2,"[(0.93, -5), (0.85, -5), (1.05, 0), (0.91, -10)]",False,img6,img9
2090.664,2092.039,5,1,"[(1.03, 10), (0.8, 10), (0.87, -10), (1.08, 10)]",True,img2,img1
2101.327,2103.311,4,3,"[(1.09, 0), (1.02, 10), (1.05, -10), (1.1, 10)]",False,img6,img2
2104.903,2106.373,4,2,"[(1.12, 5), (1.17, 10), (0.93, 0), (1.05, -10)]",True,img5,img8
2106.957,2109.153,2,1,"[(1.13, -10), (1.18, -10), (0.88, 10), (0.9, 0)]",True,img10,img7
2110.103,2111.774,2,0,"[(1.04, 0), (1.06, -10), (1.03, 0), (0.97, -5)]",True,img5,img2
2114.87,2116.558,5,3,"[(1.12, -10), (1.07, 5), (1.16, -5), (0.96, 10)]",True,img2,img8
2117.118,2119.274,4,3,"[(0.95, -10), (1.06, 10), (0.92, -10), (0.85, 0)]",True,img3,img8
2119.85,2121.375,5,3,"[(1.11, 5), (0.88, 10), (0.96, 10), (1.11, -10)]",True,img10,img3
2121.989,2123.961,1,0,"[(0.91, 10), (1.08, -10), (0.82, -10), (0.98, 5)]",False,img8,img10
2125.947,2127.069,2,3,"[(1.19, -5), (0.97, -10), (1.04, -5), (1.12, 0)]",True,img1,img3
2127.639,2128.849,5,2,"[(0.96, -10), (1.18, -5), (0.92, 0), (1.12, -5)]",True,img4,img3
2130.079,2133.057,4,2,"[(0.88, 5), (0.81, 5), (0.87, 5), (0.9, 0)]",False,img10,img3
2135.053,2136.706,2,3,"[(0.95, 0), (0.88, 10), (0.91, 10), (0.93, 5)]",True,img8,img10
2140.692,2142.396,4,1,"[(1.12, 0), (1.02, -5), (1.03, 5), (0.85, -10)]",True,img4,img10
2142.968,2143.943,5,0,"[(1.01, 0), (1.04, -10), (1.16, 10), (0.85, 0)]",True,img7,img8
2144.952,2145.887,5,1,"[(1.19, -10), (0.86, -5), (1.04, 10), (0.83, -10)]",True,img7,img4
2146.434,2148.408,1,1,"[(0.8, -10), (0.92, 5), (1.07, -5), (1.03, -10)]",True,img7,img3
2149.291,2151.059,1,3,"[(1.16, 0), (0.83, -10), (1.09, 0), (1.09, 10)]",False,img7,img6
2153.042,2154.279,4,1,"[(1.09, -10), (0.93, -10), (1.12, 10), (1.13, -5)]",True,img2,img10
2154.921,2156.427,1,0,"[(0.91, -10), (1.09, 5), (1.14, 10), (1.14, 10)]",True,img2,img6
2157.425,2159.541,1,3,"[(0.85, 10), (1.08, 10), (1.0, 0), (1.03, -5)]",False,img7,img2
2161.102,2163.664,4,2,"[(1.12, -10), (1.06, 10), (0.88, -10), (0.83, 5)]",False,img2,img8
2165.755,2166.9,4,1,"[(1.18, 0), (0.82, 5), (0.85, 0), (1.12, -10)]",True,img9,img8
2167.958,2170.012,2,0,"[(0.87, 10), (0.93, 0), (1.0, 10), (1.17, -5)]",False,img5,img6
2171.999,2173.427,4,3,"[(0.96, -5), (0.85, -5), (0.95, -5), (0.91, 10)]",False,img10,img2
2175.022,2176.366,5,1,"[(1.04, 5), (1.1, 5), (0.81, 10), (0.84, -10)]",True,img9,img7
2176.972,2179.226,4,1,"[(0.8, 0), (1.01, 0), (0.84, -5), (1.16, 0)]",True,img6,img5
2181.969,2183.724,1,1,"[(0.93, 0), (1.18, 5), (1.04, 10), (0.95, 0)]",True,img1,img9
2184.684,2187.225,1,3,"[(0.86, -10), (1.06, 5), (0.81, 0), (0.81, 10)]",True,img5,img6
2187.81,2189.925,4,1,"[(0.96, 10), (1.05, 5), (1.11, -10), (1.12, 0)]",True,img4,img6
2190.52,2192.545,1,0,"[(0.87, -5), (1.08, 5), (1.05, -5), (0.96, -5)]",True,img9,img7
2193.107,2194.889,2,3,"[(0.99, 10), (0.85, 0), (0.98, -5), (1.05, 5)]",True,img10,img4
2195.469,2196.584,5,2,"[(1.13, 5), (1.08, -10), (1.18, -5), (0.91, -5)]",True,img3,img10
2197.144,2199.214,5,2,"[(1.01, 0), (1.01, -5), (1.17, -5), (0.92, 10)]",True,img8,img6
2199.782,2201.508,4,1,"[(0.93, -10), (0.85, 5), (0.85, 0), (0.97, -10)]",False,img8,img5
2206.086,2208.297,2,0,"[(1.01, -10), (0.95, -10), (0.82, 5), (0.87, 10)]",True,img7,img8
2211.096,2212.275,2,0,"[(1.1, -10), (1.05, 10), (0.93, 0), (0.9, -10)]",True,img5,img3
2213.232,2214.486,2,2,"[(0.99, 10), (0.97, 0), (0.96, 5), (1.14, 5)]",True,img3,img4
2215.08,2216.419,4,2,"[(1.05, -5), (1.04, -10), (1.13, -10), (0.95, 5)]",True,img4,img1
2217.1,2218.53,4,1,"[(0.92, 5), (1.08, -10), (0.85, 5), (0.88, 0)]",True,img9,img4
2219.232,2220.909,1,1,"[(1.09, 10), (1.04, 10), (0.91, 5), (1.15, -10)]",False,img5,img7
2222.509,2223.552,2,0,"[(0.92, 5), (0.98, -5), (1.17, 10), (1.17, 5)]",True,img1,img9
2224.131,2225.699,1,0,"[(0.81, 5), (0.85, -10), (0.86, -10), (1.15, 0)]",True,img8,img7
2226.85,2228.845,4,0,"[(0.93, 10), (0.9, -10), (1.16, 5), (0.87, 10)]",False,img6,img10
2230.846,2232.115,4,1,"[(1.04, -5), (1.01, -10), (1.11, 0), (1.0, -5)]",True,img5,img10
2232.832,2234.557,1,3,"[(1.19, -5), (0.9, -5), (0.91, 10), (0.88, -5)]",True,img6,img10
2235.239,2237.922,1,1,"[(1.16, -10), (0.96, -5), (1.01, 0), (1.16, 10)]",False,img6,img2
2239.495,2240.818,2,1,"[(0.81, 10), (0.95, 0), (0.85, 10), (0.96, -10)]",True,img8,img9
2242.087,2243.223,5,3,"[(0.82, -10), (0.84, -10), (1.09, 0), (1.2, 5)]",False,img10,img5
2244.836,2246.039,2,0,"[(1.11, 5), (1.1, 5), (0.85, 10), (0.96, 0)]",True,img3,img1
2246.62,2249.597,2,0,"[(0.89, 0), (0.82, -10), (1.1, -10), (0.84, 10)]",True,img6,img5
2250.967,2253.762,2,3,"[(0.83, 5), (1.04, 10), (1.12, -10), (0.81, -10)]",False,img4,img6
2255.32,2258.036,2,1,"[(1.18, -10), (1.05, -5), (1.18, 5), (0.97, 0)]",True,img8,img7
2258.724,2258.825,5,3,"[(0.84, 5), (0.9, 0), (1.12, 5), (1.17, 0)]",False,img5,img3
2260.387,2260.423,2,1,"[(0.86, 0), (1.15, 0), (0.96, -10), (0.93, 10)]",False,img10,img3
2261.979,2264.555,5,0,"[(1.14, -10), (1.14, 10), (1.04, 0), (1.16, 10)]",True,img7,img1
2265.487,2267.664,4,2,"[(0.87, 10), (0.85, -10), (1.09, -10), (0.84, -10)]",True,img8,img3
2270.937,2272.173,5,0,"[(0.96, 5), (0.82, 10), (1.16, -10), (0.86, 5)]",True,img3,img9
2272.73,2274.762,5,0,"[(1.06, 10), (1.06, 0), (0.82, -10), (1.06, -10)]",True,img2,img3
2275.86,2277.047,4,3,"[(0.88, -5), (0.98, -5), (1.11, -10), (0.85, 10)]",False,img3,img6
2278.615,2280.139,1,0,"[(1.1, -10), (1.01, -5), (0.9, -10), (1.05, 10)]",True,img2,img4
2280.827,2282.544,1,3,"[(0.89, 5), (0.85, -5), (1.09, 5), (0.94, -10)]",False,img3,img4
2284.544,2285.854,5,0,"[(1.1, 10), (0.83, 0), (0.99, -10), (1.01, -10)]",True,img2,img6
2286.944,2286.974,5,1,"[(0.89, 0), (1.17, 5), (1.08, 5), (1.16, 0)]",False,img1,img5
2293.155,2296.11,2,0,"[(1.11, 5), (0.86, 0), (1.11, 0), (0.93, -5)]",False,img3,img5
2298.65,2300.641,4,0,"[(1.13, 0), (0.94, 10), (1.12, -5), (1.15, -5)]",False,img5,img2
2304.907,2306.824,2,2,"[(1.17, 5), (0.83, -10), (1.08, 0), (0.92, -10)]",True,img9,img4
2307.661,2309.834,2,3,"[(0.96, -5), (1.0, -5), (1.17, -5), (0.92, -10)]",True,img5,img10
2310.395,2311.612,1,0,"[(0.95, -10), (0.96, 5), (0.91, 0), (1.16, 10)]",True,img9,img3
2312.488,2313.359,5,2,"[(0.96, 10), (0.83, 10), (1.0, -5), (1.05, 10)]",True,img6,img1
2314.071,2315.396,1,1,"[(0.88, 5), (0.94, 10), (1.0, 5), (1.13, 0)]",True,img7,img1
2316.058,2317.179,5,2,"[(0.8, 0), (0.93, 5), (0.93, 0), (0.89, -5)]",False,img5,img6
2318.772,2320.079,4,1,"[(0.86, -5), (1.11, 5), (1.07, 10), (1.11, 0)]",True,img7,img3
2320.846,2321.848,5,2,"[(1.02, 5), (0.93, 5), (1.2, 0), (1.11, 5)]",True,img1,img10
2324.866,2326.387,1,3,"[(0.98, -5), (0.81, 0), (0.93, -5), (1.07, 0)]",True,img2,img10
2326.958,2329.579,2,0,"[(0.85, -5), (1.11, 5), (0.92, 0), (1.1, 10)]",False,img8,img2
2331.154,2332.451,1,1,"[(1.15, 10), (1.1, -5), (1.02, -5), (0.96, 0)]",True,img8,img5
2333.429,2335.883,4,0,"[(0.97, 10), (0.96, 5), (0.95, 5), (0.86, 5)]",True,img10,img9
2336.444,2338.211,1,3,"[(1.15, -5), (0.92, 0), (1.14, 10), (1.09, -10)]",True,img9,img6
2339.136,2341.417,2,1,"[(0.91, -5), (1.13, 0), (0.86, -5), (0.83, -5)]",True,img4,img7
2342.11,2343.603,4,0,"[(1.07, 0), (1.05, 5), (1.06, 10), (1.15, 10)]",True,img1,img6
2344.175,2345.465,5,1,"[(1.07, -5), (1.12, 5), (0.87, -10), (1.15, -10)]",True,img7,img9
2346.073,2347.297,2,1,"[(0.85, -5), (1.19, -5), (1.01, -10), (1.04, -5)]",True,img8,img5
2348.197,2349.947,4,2,"[(0.94, -5), (0.89, -5), (0.97, -5), (1.14, -10)]",True,img9,img10
2350.581,2351.966,1,0,"[(0.93, 10), (0.91, -5), (0.84, -5), (0.96, -10)]",True,img6,img1
2356.194,2358.186,5,3,"[(0.88, 10), (1.04, 5), (0.91, -5), (1.18, 5)]",True,img2,img10
2358.814,2360.16,1,3,"[(0.84, -10), (1.0, 10), (0.81, -10), (0.95, 0)]",True,img10,img1
2360.709,2361.445,5,1,"[(0.89, 10), (0.83, 0), (1.1, -5), (0.83, 10)]",True,img8,img9
2362.512,2363.837,2,3,"[(1.15, 10), (1.01, -5), (0.91, -5), (1.19, -5)]",True,img4,img5
2364.425,2365.518,5,2,"[(1.0, 0), (0.95, -5), (0.8, 5), (1.0, -5)]",True,img1,img4
2366.087,2367.991,4,1,"[(0.96, -10), (1.18, 10), (1.16, -5), (0.86, 10)]",True,img7,img10
2368.656,2370.2,1,1,"[(1.13, 5), (0.93, 0), (1.11, 5), (0.92, -5)]",True,img7,img10
2371.401,2372.222,4,0,"[(0.81, -5), (0.98, -5), (1.03, 5), (0.94, 0)]",True,img2,img6
2376.464,2377.748,1,1,"[(0.93, 0), (0.85, 0), (1.07, 10), (1.1, 10)]",True,img4,img1
2378.424,2380.113,4,0,"[(0.9, -10), (1.09, 5), (1.0, 10), (0.9, 5)]",True,img3,img2
2381.025,2382.913,4,0,"[(0.9, 10), (1.2, 10), (1.06, -10), (0.84, 5)]",True,img9,img3
2383.897,2386.207,1,0,"[(1.16, -10), (0.81, 0), (0.88, 0), (0.9, 0)]",False,img2,img7
2387.782,2388.531,1,3,"[(1.04, 0), (0.89, -10), (1.15, 5), (1.0, 5)]",False,img6,img8
2390.578,2391.721,5,2,"[(0.82, 5), (0.96, -5), (1.01, -5), (1.18, 0)]",True,img7,img6
2398.416,2399.926,1,1,"[(0.95, 0), (1.1, -10), (0.92, 10), (1.17, -5)]",True,img4,img3
2400.82,2402.22,2,1,"[(1.13, -10), (1.12, -5), (0.99, 5), (1.12, 5)]",False,img4,img2
2403.796,2405.804,4,2,"[(0.82, 5), (0.82, -5), (1.16, 10), (1.05, -5)]",True,img7,img6
2406.764,2407.964,2,0,"[(0.84, -5), (1.01, -10), (0.82, 5), (0.91, -10)]",True,img10,img6
2408.856,2410.522,5,0,"[(1.02, 10), (1.03, 5), (0.81, 10), (0.82, 5)]",True,img6,img8
2411.455,2412.537,4,2,"[(0.86, -5), (0.91, 10), (1.11, 5), (1.18, 5)]",True,img7,img5
2413.273,2414.673,2,1,"[(0.98, 5), (1.02, 5), (0.98, -10), (0.99, 5)]",True,img10,img1
2418.128,2419.53,1,1,"[(0.98, -10), (1.13, -10), (0.91, -5), (0.96, 10)]",False,img3,img10
2422.632,2422.997,1,1,"[(0.99, 10), (1.2, -5), (1.12, 5), (1.14, -10)]",False,img7,img5
2424.572,2426.914,4,0,"[(0.8, 10), (0.9, 10), (0.96, 5), (0.91, 5)]",False,img6,img7
2428.485,2429.941,1,0,"[(0.96, 10), (0.96, 10), (1.16, 10), (0.88, -5)]",False,img3,img8
2431.599,2432.87,4,1,"[(1.01, 0), (0.85, 0), (0.82, -10), (0.99, 0)]",False,img10,img6
2434.441,2435.594,4,3,"[(0.87, 10), (0.95, 5), (0.92, 0), (0.82, 5)]",False,img8,img9
2437.156,2439.83,1,3,"[(1.0, -5), (1.12, 5), (1.14, -10), (0.94, 5)]",True,img5,img9
2440.394,2441.386,1,1,"[(0.98, 5), (1.01, 5), (1.01, 5), (1.15, 0)]",False,img5,img8
2442.953,2445.559,1,1,"[(1.12, -5), (1.08, -5), (0.93, 5), (1.07, -10)]",False,img2,img8
2447.121,2447.155,5,1,"[(0.94, -5), (1.2, -5), (0.84, 5), (1.05, 5)]",False,img5,img1
2448.729,2450.841,5,3,"[(1.04, 0), (1.09, -10), (1.12, -10), (1.2, 5)]",False,img1,img2
2452.45,2453.769,1,0,"[(1.03, 10), (0.87, -10), (0.93, 0), (0.91, 5)]",True,img9,img5
2454.68,2455.973,1,2,"[(0.94, -10), (1.09, 5), (1.06, -10), (0.97, 0)]",True,img1,img7
2456.56,2458.55,1,1,"[(1.05, 0), (0.89, 0), (1.07, 10), (0.96, -10)]",False,img9,img2
2462.257,2463.529,1,3,"[(0.87, 0), (1.1, 10), (1.06, 5), (1.15, 0)]",True,img8,img9
2464.218,2465.733,2,2,"[(0.89, 5), (0.97, 5), (0.93, -10), (0.92, -5)]",True,img2,img3
2466.288,2468.442,4,0,"[(0.82, 10), (1.06, 5), (0.89, 5), (1.01, 10)]",False,img3,img5
2470.002,2471.537,2,0,"[(0.96, 0), (0.94, -5), (0.93, 0), (0.94, 5)]",True,img7,img6
2472.562,2474.803,2,3,"[(1.0, -10), (1.0, 0), (1.13, 5), (0.99, 10)]",False,img2,img5
2476.364,2477.633,5,2,"[(1.14, -10), (1.18, 0), (1.1, -5), (1.13, 10)]",True,img2,img7
2478.322,2479.957,4,3,"[(0.81, 0), (1.17, 10), (1.01, 10), (0.93, 0)]",True,img2,img1
2485.073,2486.842,4,3,"[(0.98, -10), (0.84, -5), (1.02, -10), (1.02, -10)]",True,img1,img2
2487.477,2488.742,4,2,"[(1.04, -10), (0.84, -10), (0.98, -5), (0.91, -5)]",True,img1,img9
2491.766,2492.771,4,3,"[(0.91, 0), (0.88, 10), (0.97, -10), (0.97, 10)]",False,img4,img2
2498.45,2499.924,5,2,"[(0.85, -5), (0.91, 10), (0.92, 10), (1.16, 0)]",True,img4,img6
2500.813,2502.01,2,2,"[(1.02, -10), (1.03, -10), (1.11, 5), (1.04, 10)]",False,img9,img5
2503.591,2504.664,5,3,"[(0.98, -5), (1.14, 0), (0.94, 10), (1.08, 10)]",True,img7,img5
2505.329,2506.403,5,0,"[(0.9, -10), (1.03, 5), (1.18, -10), (1.04, -10)]",True,img9,img1
2507.469,2508.394,1,2,"[(1.17, 0), (1.09, 5), (1.19, 10), (1.16, 5)]",True,img9,img1
2509.104,2511.237,4,2,"[(0.97, -10), (1.16, 0), (0.94, 0), (1.0, 10)]",False,img3,img1
2512.815,2513.543,4,3,"[(1.11, 10), (0.84, 10), (1.01, 5), (1.13, -10)]",False,img7,img1
2515.121,2516.707,5,2,"[(0.83, -5), (1.16, -10), (1.07, -5), (0.85, 10)]",True,img5,img8
2517.28,2518.766,1,3,"[(0.83, -5), (0.82, 0), (1.18, 5), (0.94, 0)]",True,img4,img6
2519.669,2520.716,5,3,"[(1.06, 10), (0.97, -10), (0.95, -5), (1.04, -5)]",True,img1,img6
2521.303,2522.747,2,1,"[(0.93, -5), (1.03, 0), (0.96, 10), (0.87, -5)]",False,img4,img3
2524.337,2525.96,2,1,"[(0.95, -10), (1.14, 5), (1.03, 0), (0.84, 10)]",False,img7,img2
2527.527,2528.876,5,2,"[(1.02, -10), (0.84, -10), (1.17, 10), (0.9, 5)]",True,img7,img3
2529.442,2530.956,4,0,"[(1.09, -5), (1.11, 10), (0.9, 0), (0.97, 10)]",True,img2,img9
2532.063,2533.391,2,1,"[(0.97, 10), (0.82, -5), (1.1, 0), (1.07, 5)]",True,img4,img1
2533.971,2535.272,5,1,"[(0.97, -5), (0.98, -10), (1.06, -10), (1.09, 5)]",True,img3,img7
2535.837,2537.193,2,0,"[(0.81, 10), (1.0, 5), (1.14, 0), (0.91, -10)]",True,img4,img8
2538.171,2539.161,1,0,"[(1.11, -5), (1.13, 10), (1.16, -10), (1.2, -5)]",True,img6,img4
2539.799,2541.211,2,0,"[(1.03, -5), (0.88, 10), (0.88, 5), (0.81, 5)]",True,img8,img6
2542.227,2544.31,4,0,"[(1.1, 5), (0.98, 10), (0.9, 0), (1.13, 5)]",True,img1,img5
2545.271,2546.404,2,3,"[(1.13, -5), (1.12, -10), (1.15, 0), (0.99, 0)]",True,img6,img7
2546.984,2548.322,2,0,"[(0.89, 5), (1.14, -5), (1.12, 0), (1.08, 10)]",True,img1,img2
2548.905,2550.445,4,1,"[(0.94, -5), (1.18, 10), (1.1, 0), (1.16, 10)]",False,img8,img7
2552.031,2553.679,1,0,"[(0.97, -5), (1.17, -10), (0.86, -10), (1.11, 5)]",True,img8,img2
2554.31,2555.807,1,1,"[(0.85, -10), (0.92, 10), (1.18, 10), (1.03, -5)]",True,img1,img6
2556.85,2558.102,5,2,"[(0.98, -5), (0.96, 5), (1.16, 10), (0.95, 10)]",True,img9,img4
2558.716,2560.836,5,1,"[(1.19, 5), (0.96, 0), (0.97, -10), (0.91, 10)]",True,img8,img2
2561.395,2563.405,1,1,"[(0.82, 0), (1.03, -10), (1.07, -10), (0.98, 5)]",True,img9,img4
2564.139,2565.319,2,0,"[(1.12, -10), (0.98, -5), (0.83, 10), (1.06, 5)]",True,img3,img6
2568.684,2569.473,5,0,"[(1.11, 5), (1.13, 5), (0.95, -5), (1.18, 10)]",True,img4,img9
2570.326,2571.452,2,0,"[(1.07, 10), (0.9, -10), (0.9, 0), (1.03, 10)]",True,img3,img10
2572.556,2573.714,2,1,"[(1.09, 10), (1.02, 5), (1.05, 10), (1.1, -10)]",True,img8,img1
2574.476,2575.893,2,1,"[(1.01, -5), (0.99, 5), (0.83, 0), (0.95, 5)]",False,img8,img3
2578.216,2580.068,5,0,"[(0.94, -5), (0.98, 5), (1.2, -10), (1.06, -10)]",True,img8,img5
2580.62,2582.928,1,0,"[(1.15, -5), (0.91, 5), (1.11, -5), (0.9, 5)]",True,img5,img3
2583.512,2584.582,1,1,"[(1.14, 5), (1.08, 5), (1.03, -10), (1.02, 0)]",True,img8,img1
2587.207,2588.9,1,0,"[(0.81, -5), (0.83, 10), (1.15, 10), (1.19, -5)]",False,img5,img4
2590.457,2592.431,2,1,"[(1.03, 10), (0.95, 10), (0.87, -10), (0.81, -10)]",True,img6,img4
2593.005,2594.442,1,0,"[(0.98, 0), (1.19, 10), (1.02, 10), (0.98, 5)]",False,img3,img1
2596.024,2597.873,2,1,"[(1.12, -5), (1.13, -5), (1.03, 10), (0.96, 5)]",False,img2,img9
2599.888,2602.089,4,2,"[(0.98, -5), (0.91, -10), (1.15, -5), (1.09, 10)]",True,img4,img3
2602.714,2604.796,1,3,"[(1.19, -5), (1.04, -10), (0.87, -10), (0.92, 5)]",True,img1,img4
2605.391,2607.15,2,0,"[(0.9, 5), (0.92, -5), (1.08, -5), (0.81, 0)]",True,img5,img8
2607.722,2608.807,5,3,"[(1.14, 0), (1.15, 5), (0.83, 5), (0.95, 10)]",True,img1,img9
2609.603,2611.015,2,3,"[(1.01, 0), (0.96, 0), (0.85, 10), (1.1, -10)]",True,img9,img1
2612.266,2613.394,5,1,"[(1.18, 5), (1.17, 0), (1.07, -5), (1.08, 10)]",True,img4,img5
2616.04,2616.987,5,2,"[(0.87, 0), (0.84, -5), (1.17, -10), (0.89, -10)]",True,img10,img6
2618.193,2620.06,5,2,"[(1.01, 5), (1.1, 0), (0.85, -5), (1.17, -10)]",False,img9,img3
2624.167,2624.746,4,2,"[(0.84, -5), (0.8, 0), (0.9, 10), (1.13, -5)]",False,img9,img7
2626.706,2627.998,4,0,"[(0.82, -10), (0.91, 5), (0.91, 5), (1.14, 0)]",False,img3,img9
2629.586,2630.808,2,3,"[(0.95, 5), (1.1, -10), (0.96, -5), (1.1, 5)]",True,img1,img8
2632.409,2633.841,5,2,"[(0.91, -10), (0.97, 5), (0.97, -5), (1.06, 0)]",True,img1,img10
2634.449,2635.632,1,0,"[(1.03, 5), (1.1, 0), (0.94, 5), (1.07, 0)]",False,img2,img1
2637.208,2639.154,4,1,"[(0.99, 10), (1.03, 0), (1.02, -10), (0.93, -5)]",True,img3,img8
2639.725,2641.59,2,2,"[(1.17, 10), (0.83, 5), (0.99, 0), (1.07, 0)]",False,img3,img2
2643.167,2644.326,5,2,"[(1.04, 0), (1.03, 10), (1.02, -5), (1.13, -5)]",True,img5,img7
2644.941,2645.926,1,1,"[(0.85, 10), (1.11, 5), (0.97, -5), (1.05, -5)]",False,img7,img10
2652.072,2653.72,4,3,"[(0.96, 5), (1.0, -10), (0.87, 0), (0.93, -10)]",True,img3,img2
2654.414,2656.4,4,1,"[(0.9, 10), (1.09, -5), (1.15, -10), (1.17, 5)]",False,img7,img9
